ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
3798,6.018,0.5881,5.998,0.6764
3799,5.643,0.5491,5.25,0.6298
3801,6.727,0.4676,6.376,0.785
3803,6.894,0.5088,6.438,0.5463
3804,5.944,0.3919,5.677,0.6412
3805,5.741,0.4916,4.756,0.5085
3806,6.657,0.6356,6.594,0.7778
3807,6.504,0.5859,6.504,0.5859
3808,6.103,0.4679,6.103,0.4679
3809,6.077,0.3943,5.256,0.6614
3810,6.3,0.4465,6.231,0.5289
3811,6.382,0.4113,5.961,0.474
3813,5.767,0.4046,4.621,0.4667
3814,5.822,0.4172,5.702,0.5754
3815,4.368,0.6859,3.363,0.7183
3816,3.793,0.7003,3.793,0.7003
3817,4.852,0.7601,4.852,0.7601
3818,3.636,0.6425,3.635,0.6564
3819,3.659,0.6259,3.652,0.6326
3820,4.571,0.6523,4.571,0.6523
3821,4.519,0.7066,4.519,0.7066
3822,4.826,0.7767,4.826,0.7767
3823,3.74,0.6108,3.699,0.6156
3824,4.486,0.7112,4.486,0.7112
3825,3.879,0.6171,3.841,0.6249
3826,3.921,0.6166,3.921,0.6166
3827,4.267,0.5977,4.036,0.6066
3828,4.016,0.6031,4.016,0.6031
3829,4.249,0.68,4.211,0.7139
3830,4.099,0.606,3.764,0.6271
3831,4.781,0.8437,4.781,0.8437
3832,4.97,0.5808,4.603,0.635
3833,4.005,0.5826,3.997,0.5879
3834,4.478,0.6243,4.478,0.6243
3835,4.97,0.6215,4.97,0.6215
3836,4.891,0.6333,4.286,0.6359
3837,4.079,0.4419,4.054,0.4523
3838,5.951,0.3332,5.464,0.5773
3839,6.45,0.6039,6.45,0.6039
3841,5.152,0.4885,4.456,0.5002
3842,6.051,0.4415,5.378,0.52
3844,5.285,0.6726,5.285,0.6726
3845,6.125,0.4265,4.593,0.5734
3847,5.947,0.493,5.947,0.493
3848,6.294,0.4243,5.015,0.5029
3849,7.227,0.4531,6.597,0.5848
3850,5.224,0.6499,5.224,0.6499
3870,5.882,0.4399,4.93,0.5169
3871,5.912,0.5262,5.912,0.5262
3872,6.278,0.3048,4.77,0.3818
3873,6.044,0.4982,6.044,0.4982
3874,5.191,0.3725,5.112,0.3938
3879,4.815,0.506,4.608,0.5736
3880,5.721,0.6133,5.564,0.7103
3881,5.569,0.4318,5.569,0.4318
3882,5.341,0.33,5.17,0.4033
3883,6.03,0.6422,5.669,0.6611
3884,6.192,0.4748,6.192,0.4748
3885,6.324,0.5787,6.324,0.5787
3886,5.8,0.5443,4.767,0.648
3888,5.331,0.4313,5.303,0.5244
3889,5.528,0.4981,5.358,0.7663
3890,5.214,0.4756,4.649,0.5262
3891,6.21,0.5163,6.21,0.5163
3892,5.254,0.2258,4.768,0.2365
3893,5.561,0.2836,5.013,0.4033
3894,4.765,0.5572,4.413,0.605
3899,5.525,0.4926,5.242,0.5181
3903,6.017,0.2255,5.861,0.5826
3904,7.405,0.809,7.404,0.8234
3905,5.523,0.3511,4.648,0.4848
3906,5.774,0.5933,5.774,0.5933
3907,4.75,0.4643,4.623,0.5204
3908,4.76,0.4526,4.703,0.511
3909,6.542,0.5042,6.373,0.6033
3910,6.122,0.3545,4.885,0.4275
3913,6.032,0.6695,6.032,0.6695
3914,5.154,0.4011,4.553,0.5396
3915,5.595,0.3725,5.595,0.3725
3916,6.173,0.3593,4.986,0.374
3917,5.842,0.4551,5.842,0.4551
3918,6.368,0.5374,6.368,0.5374
3919,5.925,0.462,5.925,0.462
3920,6.341,0.4799,5.428,0.5219
3921,5.571,0.521,5.004,0.5751
3922,4.848,0.3135,4.838,0.3737
3923,6.355,0.3,5.436,0.3659
3924,5.792,0.6122,5.792,0.6122
3925,4.927,0.3349,4.927,0.3349
3926,5.988,0.3684,5.988,0.3684
3927,5.055,0.4313,5.023,0.4348
3928,6.384,0.3359,4.901,0.4197
3929,5.964,0.5764,5.964,0.5764
3930,6.009,0.2776,5.006,0.3498
3931,5.817,0.2672,5.495,0.3934
3933,7.467,0.668,7.467,0.668
3934,6.371,0.6693,6.371,0.6693
3935,5.322,0.5596,5.183,0.6173
3940,4.229,0.5546,4.19,0.564
3941,4.102,0.7035,3.805,0.7084
3944,5.715,0.3306,5.562,0.3336
3946,6.16,0.3436,5.652,0.5343
3947,6.295,0.2778,5.627,0.4747
3948,5.874,0.3937,5.874,0.3937
3949,5.637,0.3809,5.629,0.7178
3950,5.782,0.2671,4.653,0.3422
3951,5.956,0.5161,5.956,0.5161
3952,6.357,0.4257,5.854,0.4846
3953,5.501,0.2877,4.992,0.3401
3954,5.183,0.2994,5.007,0.3531
3955,6.238,0.4771,5.986,0.5908
3957,6.63,0.5642,6.63,0.5642
3958,5.991,0.348,5.01,0.6336
3959,5.8,0.3728,5.435,0.4595
3960,5.761,0.276,5.515,0.3686
3961,6.085,0.4322,5.467,0.6321
3962,4.803,0.5753,4.803,0.5753
3963,5.883,0.2827,5.631,0.3073
3964,6.441,0.4968,6.441,0.4968
3965,5.838,0.5334,5.38,0.5702
3966,6.135,0.3634,5.682,0.5882
3967,5.748,0.5651,5.748,0.5651
3968,5.291,0.6159,5.291,0.6159
3969,4.84,0.5824,4.757,0.6479
3970,4.932,0.7552,4.932,0.7552
3971,4.183,0.5571,4.121,0.5948
3972,5.864,0.627,5.864,0.627
3973,4.948,0.5398,4.13,0.5822
3974,5.086,0.7976,5.086,0.7976
3975,5.341,0.5423,4.579,0.7064
3976,5.188,0.6332,5.188,0.6332
3977,5.166,0.5038,4.876,0.6673
3978,5.445,0.3826,5.053,0.5658
3979,5.16,0.356,4.413,0.3647
3980,6.146,0.6159,6.146,0.6159
3981,6.426,0.399,6.135,0.4056
3982,6.553,0.7898,6.553,0.7898
3983,5.214,0.6348,5.178,0.6677
3984,6.613,0.6319,6.494,0.6681
3985,4.806,0.618,4.806,0.618
3986,4.647,0.5816,4.52,0.7721
3987,5.3,0.5247,5.3,0.5247
3988,4.126,0.4956,3.927,0.4971
3989,5.048,0.4752,4.65,0.5986
3990,4.942,0.5463,4.915,0.5604
3991,5.297,0.7568,5.297,0.7568
3992,4.928,0.5838,4.928,0.5838
3993,4.471,0.5948,4.471,0.5948
3994,5.072,0.4751,4.643,0.5343
3995,4.383,0.4623,4.366,0.5189
4002,5.193,0.5932,5.193,0.5932
4003,5.816,0.4359,5.572,0.5705
4004,5.888,0.3808,5.862,0.6186
4005,5.771,0.5174,5.771,0.5174
4006,5.696,0.6462,5.696,0.6462
4007,5.441,0.509,5.088,0.6612
4008,5.759,0.486,5.101,0.6336
4009,5.732,0.6346,5.732,0.6346
4010,5.35,0.4805,5.147,0.5263
4011,6.059,0.6581,6.059,0.6581
4012,6.3,0.4588,6.3,0.4588
4013,6.752,0.5192,6.752,0.5192
4014,5.944,0.3058,5.675,0.5377
4015,6.548,0.5871,6.548,0.5871
4016,6.077,0.5219,6.077,0.5219
4017,6.138,0.4795,6.138,0.4795
4018,6.323,0.5585,6.323,0.5585
4025,4.714,0.2955,4.377,0.3166
4026,6.581,0.6337,6.581,0.6337
4027,6.299,0.4115,6.299,0.4115
4028,6.4,0.4198,5.774,0.5869
4029,4.966,0.4398,4.966,0.4398
4030,5.496,0.6674,5.496,0.6674
4031,5.735,0.3819,5.735,0.3819
4032,5.203,0.5369,4.94,0.5755
4033,5.46,0.5917,5.343,0.6577
4034,5.692,0.4922,5.692,0.4922
4035,5.565,0.6089,5.565,0.6089
4036,5.671,0.4284,4.628,0.4785
4037,6.547,0.7689,6.547,0.7689
4038,5.329,0.4054,4.665,0.4077
4039,5.859,0.7155,5.859,0.7155
4040,5.01,0.5317,4.33,0.56
4041,4.465,0.5449,4.465,0.5449
4042,4.555,0.5122,4.428,0.5794
4043,4.179,0.5122,4.179,0.5122
4044,5.894,0.6757,5.894,0.6757
4045,4.871,0.5881,4.263,0.5947
4046,5.548,0.4728,4.62,0.6684
4047,5.514,0.5222,4.73,0.5312
4048,4.208,0.5715,4.163,0.5731
4049,5.424,0.6657,5.424,0.6657
4050,5.37,0.7759,5.37,0.7759
4051,5.284,0.6625,5.284,0.6625
4052,4.658,0.6769,4.658,0.6769
4054,5.903,0.5839,5.903,0.5839
4056,4.974,0.4672,4.974,0.4672
4057,5.048,0.4323,4.779,0.5249
4058,4.976,0.3873,4.357,0.3932
4059,5.991,0.3424,5.7,0.4336
4060,5.699,0.6463,5.699,0.6463
4063,5.871,0.3525,4.781,0.4372
4064,5.566,0.3275,4.818,0.3377
4065,5.383,0.3691,4.978,0.4501
4066,4.21,0.5245,3.827,0.6029
4067,4.873,0.4472,3.939,0.5174
4068,5.082,0.4842,4.209,0.6297
4069,4.496,0.5389,4.124,0.6083
4070,4.383,0.4095,4.376,0.4362
4071,4.994,0.5286,4.994,0.5286
4072,4.622,0.5591,3.913,0.6002
4073,3.953,0.4452,3.918,0.5059
4074,4.951,0.7537,4.951,0.7537
4075,6.579,0.4031,6.533,0.5552
4080,5.189,0.6548,5.189,0.6548
4081,5.939,0.6534,5.939,0.6534
4082,5.635,0.6233,5.635,0.6233
4083,5.349,0.4832,4.998,0.6037
4084,6.567,0.5171,6.567,0.5171
4085,5.452,0.7788,5.452,0.7788
4086,5.91,0.5393,5.119,0.6958
4087,6.641,0.3522,5.275,0.3743
4088,6.394,0.4785,6.394,0.4785
4089,6.528,0.3306,6.37,0.4261
4090,7.444,0.3644,6.411,0.5547
4091,6.02,0.3071,5.647,0.4463
4092,4.652,0.5349,4.388,0.6053
4093,6.127,0.7928,6.127,0.7928
4094,4.244,0.4685,4.244,0.4685
4096,6.085,0.6932,5.557,0.7483
4097,5.651,0.4995,5.24,0.6715
4098,6.144,0.7411,6.144,0.7411
4099,6.083,0.6626,6.083,0.6626
4100,6.477,0.7397,6.477,0.7397
4101,5.275,0.3499,4.664,0.4917
4102,4.731,0.4944,4.731,0.4944
4103,4.999,0.6154,4.999,0.6154
4104,5.464,0.4831,4.408,0.5259
4105,4.178,0.5366,4.178,0.5366
4106,5.511,0.3793,4.518,0.5235
4107,4.496,0.424,4.23,0.5384
4108,4.577,0.4908,4.287,0.5592
4109,5.064,0.4497,4.724,0.5506
4110,6.129,0.571,6.129,0.571
4111,5.326,0.4484,4.99,0.4584
4112,5.453,0.412,4.687,0.5638
4113,5.388,0.4767,5.388,0.4767
4114,4.646,0.4918,3.997,0.6174
4115,4.427,0.5562,4.182,0.6331
4116,4.824,0.6356,4.824,0.6356
4117,4.594,0.3618,4.312,0.5213
4118,4.222,0.4342,4.031,0.4636
4119,4.711,0.4145,4.059,0.6309
4120,4.59,0.488,4.244,0.5511
4121,5.8,0.51,5.8,0.51
4122,6.355,0.5784,5.453,0.6
4123,7.102,0.6312,6.511,0.6764
4124,6.902,0.338,5.249,0.5225
4125,6.21,0.7559,6.21,0.7559
4126,5.486,0.4884,4.248,0.5549
4127,4.824,0.3447,4.342,0.5245
4128,5.077,0.5035,4.487,0.5325
4129,4.787,0.7691,4.787,0.7691
4130,3.395,0.6412,3.384,0.6457
4131,3.861,0.6671,3.706,0.7205
4132,3.534,0.6595,3.534,0.6595
4133,5.274,0.4476,4.607,0.4952
4134,6.521,0.6258,6.521,0.6258
4135,5.601,0.5948,5.601,0.5948
4136,4.737,0.4226,4.575,0.4824
4137,4.618,0.4489,4.318,0.4877
4138,5.458,0.4313,5.458,0.4313
4139,5.508,0.5819,5.508,0.5819
4140,5.697,0.573,5.697,0.573
4141,5.495,0.4111,5.364,0.4362
4142,5.814,0.2648,4.782,0.3882
4153,5.411,0.2862,5.083,0.4528
4156,4.956,0.3041,4.694,0.318
4157,6.413,0.3083,6.341,0.5381
4158,5.403,0.5802,5.403,0.5802
4159,5.068,0.5749,5.068,0.5749
4160,5.623,0.3823,5.133,0.5096
4161,5.834,0.2779,5.528,0.3718
4162,5.634,0.363,5.634,0.363
4163,6.169,0.4952,6.169,0.4952
4164,6.112,0.3791,5.957,0.459
4165,5.941,0.4286,5.941,0.4286
4166,4.994,0.4918,4.866,0.6276
4167,5.805,0.5079,4.805,0.5421
4168,5.8,0.3486,5.8,0.3486
4169,5.936,0.2405,5.58,0.334
4170,6.578,0.4993,6.578,0.4993
4171,5.049,0.2678,5.049,0.2678
4172,6.844,0.4525,6.844,0.4525
4173,5.186,0.4374,4.854,0.4787
4174,5.906,0.6418,5.906,0.6418
4175,5.325,0.4872,5.131,0.585
4176,5.871,0.548,5.833,0.7137
4177,6.083,0.3048,6.083,0.3048
4178,6.765,0.4537,6.765,0.4537
4179,5.57,0.5558,5.57,0.5558
4180,5.321,0.3822,5.112,0.4904
4181,6.347,0.4503,5.602,0.4512
4182,6.299,0.384,5.615,0.5577
4183,5.756,0.5026,5.39,0.5637
4184,6.555,0.3969,5.277,0.5212
4186,3.572,0.6716,3.572,0.6716
4187,3.788,0.6621,3.54,0.6649
4188,6.357,0.3104,5.518,0.5841
4189,5.449,0.3559,4.795,0.4249
4190,6.034,0.6331,6.034,0.6331
4200,5.976,0.3417,5.569,0.406
4201,6.442,0.5752,6.442,0.5752
4204,6.367,0.2775,6.348,0.3744
4205,6.612,0.2164,6.587,0.3033
4206,7.533,0.437,7.533,0.437
4207,4.675,0.4047,4.58,0.4694
4208,4.661,0.4711,4.661,0.4711
4209,4.583,0.4208,4.583,0.4208
4210,5.401,0.7676,5.401,0.7676
4211,5.147,0.7545,5.147,0.7545
4212,4.984,0.4455,4.351,0.5397
4213,6.352,0.5438,5.927,0.6025
4214,4.47,0.4483,4.427,0.4516
4215,5.264,0.4885,4.743,0.5798
4219,5.297,0.5167,4.864,0.5728
4220,6.142,0.3462,5.708,0.5114
4221,6.733,0.6746,6.733,0.6746
4222,6.522,0.2982,5.864,0.4754
4223,7.238,0.46,5.468,0.4663
4224,5.069,0.5956,5.069,0.5956
4225,5.592,0.451,5.592,0.451
4226,4.685,0.4675,4.329,0.5392
4227,4.859,0.4577,4.859,0.4577
