filename,affinity_qvina
ligand_2220.log,-8.8
ligand_2614.log,-9.6
ligand_2873.log,-8.2
ligand_2354.log,-9.8
ligand_2511.log,-6.3
ligand_2112.log,-8.1
ligand_2735.log,-9.9
ligand_1130.log,-9.1
ligand_2624.log,-7.6
ligand_2223.log,-9.4
ligand_2353.log,-8.9
ligand_2872.log,-8.5
ligand_2504.log,-8.4
ligand_2117.log,-7.9
ligand_2512.log,-9.1
ligand_2357.log,-8.9
ligand_1136.log,-8.8
ligand_2213.log,-8.8
ligand_2734.log,-10.8
ligand_2613.log,-7.3
ligand_286.log,-6.8
ligand_1140.log,-8.6
ligand_2115.log,-6.3
ligand_235.log,-0.8
ligand_2501.log,-7.3
ligand_2625.log,-9.9
ligand_2878.log,-8.8
ligand_2351.log,-8.5
ligand_2221.log,-7.8
ligand_1121.log,-9.6
ligand_272.log,-10.1
ligand_2135.log,-3.0
ligand_2505.log,-8.0
ligand_2352.log,-7.6
ligand_2871.log,-9.1
ligand_1138.log,-9.1
ligand_2217.log,-9.1
ligand_2136.log,14.8
ligand_2627.log,-7.0
ligand_2506.log,-8.9
ligand_274.log,-7.8
ligand_2350.log,-8.5
ligand_2116.log,-9.1
ligand_2870.log,-8.6
ligand_1127.log,-10.4
ligand_2503.log,-8.7
ligand_221.log,-8.6
ligand_273.log,-6.3
ligand_2629.log,-8.6
ligand_2876.log,-7.1
ligand_2502.log,-6.5
ligand_2134.log,-1.5
ligand_2361.log,-9.2
ligand_275.log,-8.0
ligand_222.log,-9.1
ligand_2883.log,2.3
ligand_2643.log,-7.4
ligand_2976.log,-9.2
ligand_250.log,-8.3
ligand_212.log,-9.0
ligand_2882.log,-9.2
ligand_2240.log,-8.3
ligand_2763.log,-8.8
ligand_2359.log,-8.8
ligand_2983.log,-10.5
ligand_2509.log,-6.2
ligand_2137.log,9.2
ligand_2877.log,-2.0
ligand_2362.log,-8.9
ligand_2631.log,-6.5
ligand_2982.log,-7.2
ligand_2779.log,5.2
ligand_2242.log,-4.8
ligand_2121.log,3.2
ligand_2508.log,-6.6
ligand_297.log,-9.4
ligand_287.log,-5.8
ligand_213.log,-7.3
ligand_2358.log,-7.9
ligand_2246.log,0.3
ligand_2634.log,-10.2
ligand_2513.log,-10.4
ligand_2766.log,1.2
ligand_2981.log,6.0
ligand_2367.log,-8.9
ligand_2880.log,-8.1
ligand_2140.log,-10.3
ligand_2284.log,-6.5
ligand_2764.log,27.7
ligand_2979.log,-9.5
ligand_2881.log,-8.4
ligand_2630.log,-9.1
ligand_2507.log,-1.3
ligand_2368.log,-9.0
ligand_277.log,-7.0
ligand_2279.log,-11.5
ligand_2985.log,-6.5
ligand_211.log,-5.9
ligand_2510.log,-7.3
ligand_2989.log,-9.3
ligand_2885.log,-9.7
ligand_2628.log,-9.6
ligand_2765.log,37.6
ligand_2905.log,-8.6
ligand_2364.log,-8.5
ligand_2241.log,-8.9
ligand_2118.log,35.1
ligand_2515.log,7.0
ligand_2632.log,-9.6
ligand_2991.log,-10.6
ligand_2768.log,20.3
ligand_2141.log,-9.2
ligand_2377.log,8.7
ligand_2517.log,4.7
ligand_2913.log,-9.8
ligand_2281.log,-9.9
ligand_2516.log,-7.8
ligand_2770.log,18.0
ligand_2142.log,-8.8
ligand_2369.log,-9.2
ligand_2988.log,-7.9
ligand_2637.log,-7.4
ligand_2909.log,-8.2
ligand_2278.log,-2.7
ligand_251.log,-9.9
ligand_2767.log,-4.8
ligand_2906.log,-9.4
ligand_2153.log,-9.2
ligand_2650.log,-10.0
ligand_298.log,-8.9
ligand_2370.log,3.4
ligand_2280.log,-8.2
ligand_2146.log,-8.2
ligand_2518.log,-5.8
ligand_2884.log,-7.5
ligand_276.log,-4.6
ligand_2363.log,-8.9
ligand_2648.log,-5.2
ligand_2990.log,-9.2
ligand_2282.log,-4.1
ligand_2156.log,-9.4
ligand_2904.log,-8.1
ligand_2523.log,1.1
ligand_2771.log,22.2
ligand_2375.log,-7.6
ligand_2980.log,-8.2
ligand_2247.log,-8.7
ligand_2633.log,-10.0
ligand_2520.log,-9.4
ligand_2898.log,-8.2
ligand_2785.log,-8.6
ligand_2245.log,-8.8
ligand_2155.log,3.3
ligand_236.log,-8.2
ligand_2987.log,-7.6
ligand_2525.log,-7.5
ligand_2283.log,-7.8
ligand_2371.log,-8.9
ligand_288.log,-6.7
ligand_2795.log,-8.8
ligand_2984.log,-9.9
ligand_2150.log,3.8
ligand_2653.log,-7.5
ligand_2519.log,-7.6
ligand_2372.log,-9.8
ligand_2291.log,-7.4
ligand_2651.log,-8.1
