Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_457,6.7929688,0.61682725,0.23359172,6.7929688,0.61682725,0.23359172
ligand_source_row_46,7.3095703,0.6984111,0.21496964,7.3095703,0.6984111,0.21496964
ligand_source_row_47,7.069336,0.64912975,0.276961,7.069336,0.64912975,0.276961
ligand_source_row_472,7.350586,0.1188317,0.61591977,7.350586,0.1188317,0.61591977
ligand_source_row_473,6.4492188,0.06453642,1.7450052,6.4492188,0.06453642,1.7450052
ligand_source_row_474,7.2148438,0.103717044,0.4618225,7.2148438,0.103717044,0.4618225
ligand_source_row_475,7.0126953,0.19194278,0.42951837,7.0126953,0.19194278,0.42951837
ligand_source_row_476,7.2783203,0.15513898,0.23820369,7.2783203,0.15513898,0.23820369
ligand_source_row_477,8.016602,0.87394506,0.21000545,8.016602,0.87394506,0.21000545
ligand_source_row_478,7.2216797,0.40647358,0.14207332,7.2216797,0.40647358,0.14207332
ligand_source_row_479,7.5703125,0.48704153,0.40101114,7.5703125,0.48704153,0.40101114
ligand_source_row_48,6.448242,0.07477113,0.15916316,6.448242,0.07477113,0.15916316
ligand_source_row_480,7.1904297,0.15531135,0.41775894,7.1904297,0.15531135,0.41775894
ligand_source_row_482,7.6845703,0.7045329,0.23314793,7.6845703,0.7045329,0.23314793
ligand_source_row_484,7.3623047,0.22998044,0.3601316,7.3623047,0.22998044,0.3601316
ligand_source_row_485,7.557617,0.19380033,0.20112483,7.557617,0.19380033,0.20112483
ligand_source_row_49,6.5458984,0.22570716,0.14391454,6.5458984,0.22570716,0.14391454
ligand_source_row_5,6.241211,0.06382735,0.32670465,6.241211,0.06382735,0.32670465
ligand_source_row_50,6.28125,0.11630538,0.6611226,6.28125,0.11630538,0.6611226
ligand_source_row_51,7.223633,0.4833084,0.06594213,7.223633,0.4833084,0.06594213
ligand_source_row_52,7.0976562,0.40170085,0.40586343,7.0976562,0.40170085,0.40586343
ligand_source_row_53,7.161133,0.63321036,0.3934059,7.161133,0.63321036,0.3934059
ligand_source_row_54,6.7021484,0.294773,0.40314102,6.7021484,0.294773,0.40314102
ligand_source_row_55,7.361328,0.49016857,0.4383596,7.361328,0.49016857,0.4383596
ligand_source_row_56,5.682617,0.0402934,0.34733453,5.682617,0.0402934,0.34733453
ligand_source_row_57,6.614258,0.20595533,0.61550266,6.614258,0.20595533,0.61550266
ligand_source_row_58,6.8242188,0.30080563,0.81637573,6.8242188,0.30080563,0.81637573
ligand_source_row_59,6.9404297,0.4245802,0.33123145,6.9404297,0.4245802,0.33123145
ligand_source_row_6,7.510742,0.6266008,0.04310481,7.510742,0.6266008,0.04310481
ligand_source_row_60,6.703125,0.32573372,1.0382996,6.703125,0.32573372,1.0382996
ligand_source_row_61,7.241211,0.44373763,0.29410172,7.241211,0.44373763,0.29410172
ligand_source_row_62,6.8564453,0.33781788,0.5598386,6.8564453,0.33781788,0.5598386
ligand_source_row_63,6.6572266,0.19557288,0.21978123,6.6572266,0.19557288,0.21978123
ligand_source_row_64,7.100586,0.38332528,0.017815908,7.100586,0.38332528,0.017815908
ligand_source_row_65,6.6533203,0.057296902,0.1899554,6.6533203,0.057296902,0.1899554
ligand_source_row_66,6.140625,0.042617124,0.12891643,6.140625,0.042617124,0.12891643
ligand_source_row_67,7.7714844,0.7810483,0.10091654,7.7714844,0.7810483,0.10091654
ligand_source_row_68,6.9228516,0.6242881,0.44726944,6.9228516,0.6242881,0.44726944
ligand_source_row_69,6.661133,0.06365191,0.21741104,6.661133,0.06365191,0.21741104
ligand_source_row_7,6.3935547,0.029621352,0.02563858,6.3935547,0.029621352,0.02563858
ligand_source_row_70,6.3466797,0.05995501,0.165816,6.3466797,0.05995501,0.165816
ligand_source_row_71,7.623047,0.86498606,0.36320496,7.623047,0.86498606,0.36320496
ligand_source_row_72,6.513672,0.07162135,0.084843956,6.513672,0.07162135,0.084843956
ligand_source_row_73,6.7539062,0.25206035,0.056518555,6.7539062,0.25206035,0.056518555
ligand_source_row_74,6.774414,0.08361785,0.08552424,6.774414,0.08361785,0.08552424
ligand_source_row_75,5.580078,0.018477587,0.18340556,5.580078,0.018477587,0.18340556
